ID	GeneSymbol	Description	Log2FC	AdjPValue
P51637	Cav3	Caveolin-3 OS=Mus musculus OX=10090 GN=Cav3 PE=1 SV=1	0.042644337	0.999999996
Q9D6K8	Fundc2	FUN14 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Fundc2 PE=1 SV=1	0.15704371	0.999999996
F6VAL0	Mff	Mitochondrial fission factor (Fragment) OS=Mus musculus OX=10090 GN=Mff PE=1 SV=1	1.516519498	0.880186141
Q3TEA8	Hp1bp3	Heterochromatin protein 1-binding protein 3 OS=Mus musculus OX=10090 GN=Hp1bp3 PE=1 SV=1	1.89569039	0.227553402
Q8JZU0	Nudt13	Nucleoside diphosphate-linked moiety X motif 13 OS=Mus musculus OX=10090 GN=Nudt13 PE=1 SV=2	-0.962969269	0.445228832
Q3V206	Ptrh1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ptrh1 PE=2 SV=1	6.64385619	
P16125	Ldhb	L-lactate dehydrogenase B chain OS=Mus musculus OX=10090 GN=Ldhb PE=1 SV=2	-3.816037165	0.0007108
P31428	Dpep1	Dipeptidase 1 OS=Mus musculus OX=10090 GN=Dpep1 PE=1 SV=2	1.819668183	0.000186833
D3Z722	Rps19	40S ribosomal protein S19 OS=Mus musculus OX=10090 GN=Rps19 PE=1 SV=1	1.413594082	0.022379194
Q5FWA0	Rnaset2b	Ribonuclease T2B OS=Mus musculus OX=10090 GN=Rnaset2b PE=1 SV=1	0.221567789	0.798903873
A0A0A0MQA3	Serpina1a	Alpha-1-antitrypsin 1-1 OS=Mus musculus OX=10090 GN=Serpina1a PE=1 SV=1	0.22897257	0.401268964
E9QPQ8	Mrpl48	39S ribosomal protein L48, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl48 PE=1 SV=1	1.007195501	0.004840367
Q99JY4	Trabd	TraB domain-containing protein OS=Mus musculus OX=10090 GN=Trabd PE=1 SV=1	1.13553487	
Q8C6I2	Sdhaf2	Succinate dehydrogenase assembly factor 2, mitochondrial OS=Mus musculus OX=10090 GN=Sdhaf2 PE=1 SV=1	0.944108799	0.007997731
Q922Q8	Lrrc59	Leucine-rich repeat-containing protein 59 OS=Mus musculus OX=10090 GN=Lrrc59 PE=1 SV=1	-0.184424571	0.999999996
A0A0M4KPD8	B2 12-1 anti-human butyrylcholinesterase (BChE) light chain variable region (Fragment) 	B2 12-1 anti-human butyrylcholinesterase (BChE) light chain variable region (Fragment) OS=Mus musculus OX=10090 PE=2 SV=1	-2.54793177	0.057845798
Q6RUT7	Ccsmst1	Protein CCSMST1 OS=Mus musculus OX=10090 GN=Ccsmst1 PE=1 SV=1	1.499271883	
A2AMM0	Cavin4	Caveolae-associated protein 4 OS=Mus musculus OX=10090 GN=Cavin4 PE=1 SV=1	0.178873958	0.961100629
F6VW30	Ywhaq	14-3-3 protein theta (Fragment) OS=Mus musculus OX=10090 GN=Ywhaq PE=1 SV=1	0.751892138	
P25444	Rps2	40S ribosomal protein S2 OS=Mus musculus OX=10090 GN=Rps2 PE=1 SV=3	0.669026766	0.152646328
Q9R1Z8	Sorbs3	Vinexin OS=Mus musculus OX=10090 GN=Sorbs3 PE=1 SV=1	6.64385619	
Q8CIF2	Aldh1l1	10-formyltetrahydrofolate dehydrogenase OS=Mus musculus OX=10090 GN=Aldh1l1 PE=2 SV=1	NA	
Q91V55	Rps5	40S ribosomal protein S5 OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1	-0.522840789	0.999999996
P0DJF2	Pet117	Protein PET117 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Pet117 PE=3 SV=1	-0.841662973	0.881833822
P62960	Ybx1	Nuclease-sensitive element-binding protein 1 OS=Mus musculus OX=10090 GN=Ybx1 PE=1 SV=3	6.64385619	
E9Q8I0	Cfh	Complement factor H OS=Mus musculus OX=10090 GN=Cfh PE=1 SV=1	0.129612738	0.999999996
Q3TKM9	Arpc5	Actin-related protein 2/3 complex subunit 5 OS=Mus musculus OX=10090 GN=Arpc5 PE=2 SV=1	0.665392771	0.347164436
G5E881	Tamm41	Phosphatidate cytidylyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Tamm41 PE=1 SV=1	6.64385619	
Q9Z1R9	Prss1	MCG124046 OS=Mus musculus OX=10090 GN=Prss1 PE=1 SV=1	0.166072676	0.650141147
Q3UCL7	Rps3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rps3 PE=2 SV=1	-0.246395464	0.636197714
Q3TVU9	Dhrs1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Dhrs1 PE=2 SV=1	1.464668267	0.003216175
Q9CQN3	Tomm6	Mitochondrial import receptor subunit TOM6 homolog OS=Mus musculus OX=10090 GN=Tomm6 PE=3 SV=1	-0.347398782	0.999999996
P62843	Rps15	40S ribosomal protein S15 OS=Mus musculus OX=10090 GN=Rps15 PE=1 SV=2	0.055195654	
A0A0R3P9C4	Smim4	Small integral membrane protein 4 OS=Mus musculus OX=10090 GN=Smim4 PE=1 SV=1	0.456280482	0.999999996
Q543D7	Fhl2	Four and a half LIM domains 2, isoform CRA_a OS=Mus musculus OX=10090 GN=Fhl2 PE=1 SV=1	0.45206823	0.938795218
F7C846	Mtx1	Metaxin-1 OS=Mus musculus OX=10090 GN=Mtx1 PE=1 SV=1	1.649385529	
Q9CWW6	Pin4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 OS=Mus musculus OX=10090 GN=Pin4 PE=1 SV=1	6.64385619	
E9PVN6	Gm20498	Synaptojanin-2-binding protein OS=Mus musculus OX=10090 GN=Gm20498 PE=1 SV=1	-0.131313235	0.999999996
Q9D125	Mrps25	28S ribosomal protein S25, mitochondrial OS=Mus musculus OX=10090 GN=Mrps25 PE=1 SV=1	NA	
A0A087WQH8	Slc35a4	Probable UDP-sugar transporter protein SLC35A4 OS=Mus musculus OX=10090 GN=Slc35a4 PE=1 SV=1	-0.095419565	0.999999996
Q9CQK2	Rps24	40S ribosomal protein S24 OS=Mus musculus OX=10090 GN=Rps24 PE=2 SV=1	0.978927776	0.298481979
Q9D0L4	Adck1	Uncharacterized aarF domain-containing protein kinase 1 OS=Mus musculus OX=10090 GN=Adck1 PE=1 SV=1	1.858378925	0.040671024
Q3UC32	Arpc5	Actin-related protein 2/3 complex subunit 5 OS=Mus musculus OX=10090 GN=Arpc5 PE=2 SV=1	NA	
Q6R0H7	Gnas	Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas OS=Mus musculus OX=10090 GN=Gnas PE=1 SV=1	1.983677695	
Q3UEG9	Flot2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Flot2 PE=2 SV=1	0.372952098	0.999999996
Q8BHE8	Maip1	m-AAA protease-interacting protein 1, mitochondrial OS=Mus musculus OX=10090 GN=Maip1 PE=1 SV=1	0.96790637	0.225354982
Q3TUI9	Psma5	Proteasome subunit alpha type OS=Mus musculus OX=10090 GN=Psma5 PE=2 SV=1	6.64385619	
Q5SSK3	Tefm	Transcription elongation factor, mitochondrial OS=Mus musculus OX=10090 GN=Tefm PE=1 SV=1	6.64385619	
P62827	Ran	GTP-binding nuclear protein Ran OS=Mus musculus OX=10090 GN=Ran PE=1 SV=3	1.069014678	0.046567246
Q8BGT5	Gpt2	Alanine aminotransferase 2 OS=Mus musculus OX=10090 GN=Gpt2 PE=1 SV=1	6.64385619	
A6H611	Mipep	Mitochondrial intermediate peptidase OS=Mus musculus OX=10090 GN=Mipep PE=1 SV=1	1.984407065	
Q9WTI7	Myo1c	Unconventional myosin-Ic OS=Mus musculus OX=10090 GN=Myo1c PE=1 SV=2	0.443606651	0.707686681
E9Q264	Myh15	Myosin, heavy chain 15 OS=Mus musculus OX=10090 GN=Myh15 PE=1 SV=1	0.089498151	0.999999996
Q3UM69	2310061I04Rik	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=2310061I04Rik PE=2 SV=1	2.798257933	0.009648975
A0A087WNZ5	Ly6c1	Lymphocyte antigen 6C1 OS=Mus musculus OX=10090 GN=Ly6c1 PE=1 SV=1	0.839959587	0.509706617
Q3UCD3	Anxa2	Annexin OS=Mus musculus OX=10090 GN=Anxa2 PE=2 SV=1	-1.204233052	
A0A0R4J0Z1	Pdia4	Protein disulfide-isomerase A4 OS=Mus musculus OX=10090 GN=Pdia4 PE=1 SV=1	NA	
B7ZC40	Glrx2	Glutaredoxin 2 (Thioltransferase), isoform CRA_a OS=Mus musculus OX=10090 GN=Glrx2 PE=1 SV=1	-0.219269964	0.999999996
Q505D7	Opa3	Optic atrophy 3 protein homolog OS=Mus musculus OX=10090 GN=Opa3 PE=1 SV=1	0.682573297	0.001903863
D3YYB0	Rps27l	40S ribosomal protein S27 OS=Mus musculus OX=10090 GN=Rps27l PE=1 SV=1	0.417920008	0.664353546
Q9CZJ2	Hspa12b	Heat shock 70 kDa protein 12B OS=Mus musculus OX=10090 GN=Hspa12b PE=1 SV=1	0.605968359	0.832996643
O55086	BNP	Brain natriuretic peptide OS=Mus musculus OX=10090 GN=BNP PE=3 SV=1	4.434027675	0.000152789
F7AA26	Pakap	Paralemmin A kinase anchor protein (Fragment) OS=Mus musculus OX=10090 GN=Pakap PE=1 SV=1	6.64385619	
Q4VAA2	Cdv3	Protein CDV3 OS=Mus musculus OX=10090 GN=Cdv3 PE=1 SV=2	1.12498977	0.001854866
Q6ZPS9	Pdcd6ip	MKIAA1375 protein (Fragment) OS=Mus musculus OX=10090 GN=Pdcd6ip PE=2 SV=1	-0.957355663	0.089338012
P04104	Krt1	Keratin, type II cytoskeletal 1 OS=Mus musculus OX=10090 GN=Krt1 PE=1 SV=4	1.815165514	0.924162244
Q3TVV6	Hnrnpu	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpu PE=2 SV=1	2.67559014	0.016974211
Q91YJ5	Mtif2	Translation initiation factor IF-2, mitochondrial OS=Mus musculus OX=10090 GN=Mtif2 PE=1 SV=2	1.010063683	0.999999996
Q791T5	Mtch1	Mitochondrial carrier homolog 1 OS=Mus musculus OX=10090 GN=Mtch1 PE=1 SV=1	6.64385619	
Q9WU79	Prodh	Proline dehydrogenase 1, mitochondrial OS=Mus musculus OX=10090 GN=Prodh PE=1 SV=2	6.64385619	
P02535	Krt10	Keratin, type I cytoskeletal 10 OS=Mus musculus OX=10090 GN=Krt10 PE=1 SV=3	0.442545456	0.999999996
Q9CR13	Fmc1	Protein FMC1 homolog OS=Mus musculus OX=10090 GN=Fmc1 PE=1 SV=1	0.838346737	0.072957366
Q8VCG1	Dut	Deoxyuridine triphosphatase OS=Mus musculus OX=10090 GN=Dut PE=1 SV=1	-1.873027144	
P63024	Vamp3	Vesicle-associated membrane protein 3 OS=Mus musculus OX=10090 GN=Vamp3 PE=1 SV=1	NA	
Q32P04	Krt5	Keratin 5 OS=Mus musculus OX=10090 GN=Krt5 PE=1 SV=2	-1.040971781	0.880186141
Q8K1M6	Dnm1l	Dynamin-1-like protein OS=Mus musculus OX=10090 GN=Dnm1l PE=1 SV=2	0.318461465	0.999999996
K3W4S6	Gyg	Glycogenin OS=Mus musculus OX=10090 GN=Gyg PE=1 SV=1	1.073820233	0.19150267
Q8BGD8	Coa6	Cytochrome c oxidase assembly factor 6 homolog OS=Mus musculus OX=10090 GN=Coa6 PE=1 SV=1	6.64385619	
Q6P3A8	Bckdhb	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Bckdhb PE=1 SV=2	6.64385619	
Q3TFQ8	Pygb	Alpha-1,4 glucan phosphorylase OS=Mus musculus OX=10090 GN=Pygb PE=2 SV=1	-0.708396442	
P60867	Rps20	40S ribosomal protein S20 OS=Mus musculus OX=10090 GN=Rps20 PE=1 SV=1	0.38294387	0.558264014
Q4VAE3	Tmem65	Transmembrane protein 65 OS=Mus musculus OX=10090 GN=Tmem65 PE=1 SV=1	0.318461465	0.940319694
Q9CQL6	Mrpl35	39S ribosomal protein L35, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl35 PE=2 SV=1	1.219091058	0.027970802
Q9DCL4	Mettl15	Probable methyltransferase-like protein 15 OS=Mus musculus OX=10090 GN=Mettl15 PE=1 SV=2	1.488515009	
Q3UZG4	Aimp1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Mus musculus OX=10090 GN=Aimp1 PE=1 SV=1	0.423309237	0.999999996
A0A0G2JEX1	Nexn	Nexilin OS=Mus musculus OX=10090 GN=Nexn PE=1 SV=1	0.853596506	0.62718323
B2RWW2	Golgb1	Golgb1 protein OS=Mus musculus OX=10090 GN=Golgb1 PE=2 SV=1	1.087462841	0.020029182
Q63961	Eng	Endoglin OS=Mus musculus OX=10090 GN=Eng PE=1 SV=2	-0.011587974	0.999999996
A0A0R4J1E2	Eef1d	Elongation factor 1-delta OS=Mus musculus OX=10090 GN=Eef1d PE=1 SV=1	0.668119125	0.692841855
A0A1Y7VKY1	Gm11361	MCG116671 OS=Mus musculus OX=10090 GN=Gm11361 PE=3 SV=1	0.855192408	0.006061993
Q9D1R9	Rpl34	60S ribosomal protein L34 OS=Mus musculus OX=10090 GN=Rpl34 PE=1 SV=2	0.96790637	0.029833175
Q9CQS4	Slc25a46	Solute carrier family 25 member 46 OS=Mus musculus OX=10090 GN=Slc25a46 PE=1 SV=1	-1.662003536	
Q9JHU4	Dync1h1	Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus OX=10090 GN=Dync1h1 PE=1 SV=2	0.745022149	0.289342011
Q8BG51	Rhot1	Mitochondrial Rho GTPase 1 OS=Mus musculus OX=10090 GN=Rhot1 PE=1 SV=1	0.523060062	0.229997671
Q7TSQ8	Pdpr	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Mus musculus OX=10090 GN=Pdpr PE=1 SV=1	1.098284796	0.73231087
P13707	Gpd1	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic OS=Mus musculus OX=10090 GN=Gpd1 PE=1 SV=3	NA	
P56375	Acyp2	Acylphosphatase-2 OS=Mus musculus OX=10090 GN=Acyp2 PE=1 SV=2	2.548683218	0.366058516
Q3UK51	Ptcd3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ptcd3 PE=2 SV=1	2.229280279	0.00993917
P21460	Cst3	Cystatin-C OS=Mus musculus OX=10090 GN=Cst3 PE=1 SV=2	0.282143229	0.999999996
Q4VWZ5	Dbi	Acyl-CoA-binding protein OS=Mus musculus OX=10090 GN=Dbi PE=1 SV=1	0.149259365	0.999999996
A0A1W2P845	Csrp2	Cysteine and glycine-rich protein 2 OS=Mus musculus OX=10090 GN=Csrp2 PE=1 SV=1	-1.486004021	0.182173239
Q80UG5	Septin9	Septin-9 OS=Mus musculus OX=10090 GN=Sept9 PE=1 SV=1	-0.888968688	0.926442698
J3QMX0	Rpp14	Ribonuclease P 14 subunit (Human) OS=Mus musculus OX=10090 GN=Rpp14 PE=1 SV=1	1.157690514	
B1AZ39	Chmp6	Chromatin modifying protein 6 OS=Mus musculus OX=10090 GN=Chmp6 PE=1 SV=1	NA	
Q3UK83	Hnrnpa1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpa1 PE=2 SV=1	NA	
Q99JR5	Tinagl1	Tubulointerstitial nephritis antigen-like OS=Mus musculus OX=10090 GN=Tinagl1 PE=1 SV=1	0.374065718	0.845115231
Q9R1Q8	Tagln3	Transgelin-3 OS=Mus musculus OX=10090 GN=Tagln3 PE=1 SV=1	0.396159489	0.999999996
G3UW70	Lamtor5	MCG21719 OS=Mus musculus OX=10090 GN=Lamtor5 PE=1 SV=1	-0.015957574	0.999999996
Q921T2	Tor1aip1	Torsin-1A-interacting protein 1 OS=Mus musculus OX=10090 GN=Tor1aip1 PE=1 SV=3	0.707524791	0.474636863
Q8VCT4	Ces1d	Carboxylesterase 1D OS=Mus musculus OX=10090 GN=Ces1d PE=1 SV=1	-1.300448367	
Q3U621	Rab10	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rab10 PE=2 SV=1	-0.76121314	0.999999996
Q5XFY8	Uncharacterized protein Q5XFY8	Uncharacterized protein OS=Mus musculus OX=10090 PE=1 SV=1	-1.217591435	0.388306503
P57759	Erp29	Endoplasmic reticulum resident protein 29 OS=Mus musculus OX=10090 GN=Erp29 PE=1 SV=2	0.479230561	0.53156406
Q4FK36	Dstn	Destrin OS=Mus musculus OX=10090 GN=Dstn PE=1 SV=1	-6.64385619	
Q9QZF2	Gpc1	Glypican-1 OS=Mus musculus OX=10090 GN=Gpc1 PE=1 SV=1	-0.504304837	0.885359674
Q3UGR5	Hdhd2	Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Mus musculus OX=10090 GN=Hdhd2 PE=1 SV=2	2.286289758	0.021354703
Q3TJ01	Rtcb	tRNA-splicing ligase RtcB homolog OS=Mus musculus OX=10090 GN=Rtcb PE=2 SV=1	0.485426827	0.662753328
Q8K1B8	Fermt3	Fermitin family homolog 3 OS=Mus musculus OX=10090 GN=Fermt3 PE=1 SV=1	-0.413115187	0.999999996
Q91WK5	Gcsh	Glycine cleavage system H protein, mitochondrial OS=Mus musculus OX=10090 GN=Gcsh PE=1 SV=2	1.567545448	0.128896078
Q9D8N0	Eef1g	Elongation factor 1-gamma OS=Mus musculus OX=10090 GN=Eef1g PE=1 SV=3	NA	
Q5FWB6	Rplp0	60S acidic ribosomal protein P0 OS=Mus musculus OX=10090 GN=Rplp0 PE=2 SV=1	-0.16326792	0.999999996
Q544G5	Dag1	Dystroglycan 1 OS=Mus musculus OX=10090 GN=Dag1 PE=1 SV=1	1.584000383	0.011110331
P32883	Kras	GTPase KRas OS=Mus musculus OX=10090 GN=Kras PE=1 SV=1	0.650764559	0.214239085
Q8JZQ1	Timm23	Mitochondrial import inner membrane translocase subunit TIM23 OS=Mus musculus OX=10090 GN=Timm23 PE=2 SV=1	NA	
E9PV44	Atpif1	ATPase inhibitory factor 1 OS=Mus musculus OX=10090 GN=Atpif1 PE=1 SV=1	-1.2968993	0.091435522
P56379	Mp68	6.8 kDa mitochondrial proteolipid OS=Mus musculus OX=10090 GN=Mp68 PE=1 SV=1	-1.145605322	3.93E-05
Q3TF87	Dars	Uncharacterized protein OS=Mus musculus OX=10090 GN=Dars PE=2 SV=1	6.64385619	
E9Q035	Gm20425	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gm20425 PE=4 SV=1	-0.53951953	0.950978666
E9QQ93	Xirp1	Xin actin-binding repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Xirp1 PE=1 SV=1	6.64385619	
P49717	Mcm4	DNA replication licensing factor MCM4 OS=Mus musculus OX=10090 GN=Mcm4 PE=1 SV=1	NA	
O08579	Emd	Emerin OS=Mus musculus OX=10090 GN=Emd PE=1 SV=1	0.560714954	
Q3TRK9	Slc16a1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Slc16a1 PE=2 SV=1	0.112366523	0.880186141
A0A0G2JGS4	Camk2d	Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Mus musculus OX=10090 GN=Camk2d PE=1 SV=1	0.381837084	0.977011632
B1AQ77	Krt15	Keratin 15, isoform CRA_a OS=Mus musculus OX=10090 GN=Krt15 PE=1 SV=1	-0.382701517	
G5E895	Akr1b10	Aldo-keto reductase family 1, member B10 (aldose reductase) OS=Mus musculus OX=10090 GN=Akr1b10 PE=1 SV=1	1.17951105	0.025942954
P70168	Kpnb1	Importin subunit beta-1 OS=Mus musculus OX=10090 GN=Kpnb1 PE=1 SV=2	6.64385619	
Q3TV21	Fxn	Frataxin OS=Mus musculus OX=10090 GN=Fxn PE=1 SV=1	-0.388355457	0.73258591
Q80Y81	Elac2	Zinc phosphodiesterase ELAC protein 2 OS=Mus musculus OX=10090 GN=Elac2 PE=1 SV=1	1.999278472	
Q0VE46	Myadm	Myadm protein OS=Mus musculus OX=10090 GN=Myadm PE=1 SV=1	0.961252884	0.339201068
Q3UPA3	Gdi2	Rab GDP dissociation inhibitor (Fragment) OS=Mus musculus OX=10090 GN=Gdi2 PE=2 SV=1	NA	
A0A1B0GSH8	Gm45808	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Gm45808 PE=4 SV=1	6.64385619	
Q8BK67	Rcc2	Protein RCC2 OS=Mus musculus OX=10090 GN=Rcc2 PE=1 SV=1	NA	
Q792Z1	Try10	MCG140784 OS=Mus musculus OX=10090 GN=Try10 PE=1 SV=1	0.599317794	0.139208874
Q6ZWX6	Eif2s1	Eukaryotic translation initiation factor 2 subunit 1 OS=Mus musculus OX=10090 GN=Eif2s1 PE=1 SV=3	1.589763487	0.002833673
Q3TRW3	Snd1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Snd1 PE=2 SV=1	0.22650853	0.802497937
Q3TL33	Calu	Uncharacterized protein OS=Mus musculus OX=10090 GN=Calu PE=2 SV=1	0.496717988	0.739985594
Q9CQL4	Mrpl20	39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1	1.530070742	0.000802631
Q9CPU2	Ndufb2	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb2 PE=1 SV=1	-0.924125133	0.006659565
P50580	Pa2g4	Proliferation-associated protein 2G4 OS=Mus musculus OX=10090 GN=Pa2g4 PE=1 SV=3	1.018634174	0.687507571
Q9CXS4	Cenpv	Centromere protein V OS=Mus musculus OX=10090 GN=Cenpv PE=1 SV=2	-1.486004021	
Q02248	Ctnnb1	Catenin beta-1 OS=Mus musculus OX=10090 GN=Ctnnb1 PE=1 SV=1	0.475084883	0.506647932
Q3U6B1	G3bp2	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=G3bp2 PE=2 SV=1	0.653518671	0.714881109
P84104	Srsf3	Serine/arginine-rich splicing factor 3 OS=Mus musculus OX=10090 GN=Srsf3 PE=1 SV=1	0.840765337	0.011102005
Q9CR42	Ankrd1	Ankyrin repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ankrd1 PE=1 SV=1	NA	
E9PZS8	Cox7a2l	Cytochrome c oxidase subunit 7A-related protein, mitochondrial OS=Mus musculus OX=10090 GN=Cox7a2l PE=1 SV=1	1.082702589	0.013425172
Q8CB16	Palm	Uncharacterized protein OS=Mus musculus OX=10090 GN=Palm PE=2 SV=1	6.64385619	
Q8VE95	UPF0598 protein C8orf82 homolog 	UPF0598 protein C8orf82 homolog OS=Mus musculus OX=10090 PE=1 SV=1	1.230817842	0.133401827
O08715	Akap1	A-kinase anchor protein 1, mitochondrial OS=Mus musculus OX=10090 GN=Akap1 PE=1 SV=4	0.222804561	0.250877271
P60060	Sec61g	Protein transport protein Sec61 subunit gamma OS=Mus musculus OX=10090 GN=Sec61g PE=3 SV=1	NA	
F6ZGN3	Myo18a	Unconventional myosin-XVIIIa (Fragment) OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=2	NA	
Q99J25	Mrm1	rRNA methyltransferase 1, mitochondrial OS=Mus musculus OX=10090 GN=Mrm1 PE=2 SV=2	0.093560176	0.999999996
B6ZHD0	Epb41l2	Erythrocyte protein band 4.1-like 2 OS=Mus musculus OX=10090 GN=Epb41l2 PE=2 SV=1	0.062121712	0.999999996
E9QQ25	Speg	Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=1	-0.465938398	0.587350151
Q9ES94	Ctsz	Cathepsin Z OS=Mus musculus OX=10090 GN=Ctsz PE=2 SV=1	2.470406711	2.86E-06
P15089	Cpa3	Mast cell carboxypeptidase A OS=Mus musculus OX=10090 GN=Cpa3 PE=2 SV=1	0.926758532	
Q6ZWN5	Rps9	40S ribosomal protein S9 OS=Mus musculus OX=10090 GN=Rps9 PE=1 SV=3	1.618708512	0.047516516
Q91V99	fau	40S ribosomal protein S30 (Fragment) OS=Mus musculus OX=10090 GN=fau PE=3 SV=1	1.201006466	0.004448496
Q9ET54	Palld	Palladin OS=Mus musculus OX=10090 GN=Palld PE=1 SV=2	NA	
Q3TF40	Nono	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Nono PE=2 SV=1	0.961252884	
Q8C6Y2	Slc12a7	Solute carrier family 12, member 7, isoform CRA_a OS=Mus musculus OX=10090 GN=Slc12a7 PE=2 SV=1	0.207892852	0.999999996
Q8BQ99	Mrps2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Mrps2 PE=2 SV=1	1.922197848	4.78E-06
Q3TI61	Psmd2	26S proteasome non-ATPase regulatory subunit 2 OS=Mus musculus OX=10090 GN=Psmd2 PE=2 SV=1	NA	
Q99P30	Nudt7	Peroxisomal coenzyme A diphosphatase NUDT7 OS=Mus musculus OX=10090 GN=Nudt7 PE=1 SV=2	-0.043943348	0.999999996
Q505A8	Rpl39	MCG17585 OS=Mus musculus OX=10090 GN=Rpl39 PE=2 SV=1	-6.64385619	
Q58E56	Igh	Igh protein OS=Mus musculus OX=10090 GN=Igh PE=1 SV=1	-6.64385619	
P61014	Pln	Cardiac phospholamban OS=Mus musculus OX=10090 GN=Pln PE=1 SV=1	0.164786278	0.999999996
Q61753	Phgdh	D-3-phosphoglycerate dehydrogenase OS=Mus musculus OX=10090 GN=Phgdh PE=1 SV=3	NA	
P62852	Rps25	40S ribosomal protein S25 OS=Mus musculus OX=10090 GN=Rps25 PE=1 SV=1	0.663572335	0.0233972
Q6GTN1	Dnajc4	DnaJ (Hsp40) homolog, subfamily C, member 4 OS=Mus musculus OX=10090 GN=Dnajc4 PE=2 SV=1	1.442545456	0.130175649
D3YYT1	Glyr1	Putative oxidoreductase GLYR1 OS=Mus musculus OX=10090 GN=Glyr1 PE=1 SV=1	NA	
F6TVX7	Gm20671	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Gm20671 PE=3 SV=1	-0.715485867	
O08547	Sec22b	Vesicle-trafficking protein SEC22b OS=Mus musculus OX=10090 GN=Sec22b PE=1 SV=3	NA	
Q3TGC5	Pebp1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Pebp1 PE=2 SV=1	6.64385619	
Q91ZJ5	Ugp2	UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus OX=10090 GN=Ugp2 PE=1 SV=3	0.230203013	0.999999996
Q9D898	Arpc5l	Actin-related protein 2/3 complex subunit 5-like protein OS=Mus musculus OX=10090 GN=Arpc5l PE=1 SV=1	0.343692069	0.795069978
S4R2K0	Pdf	Peptide deformylase OS=Mus musculus OX=10090 GN=Pdf PE=1 SV=1	NA	
Q20BD0	Hnrnpab	Heterogeneous nuclear ribonucleoprotein A/B OS=Mus musculus OX=10090 GN=Hnrnpab PE=1 SV=1	3.274112538	
A1A4T2	Ganab	Alpha glucosidase 2 alpha neutral subunit OS=Mus musculus OX=10090 GN=Ganab PE=2 SV=1	NA	
Q9QZ11	Exo1	Exonuclease 1 OS=Mus musculus OX=10090 GN=Exo1 PE=2 SV=2	1.475084883	0.000669482
B1AX58	Pls3	Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=1	NA	
Q9D8W7	Ociad2	OCIA domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ociad2 PE=1 SV=1	-6.64385619	
Q3UQM7	Slc7a5	Uncharacterized protein OS=Mus musculus OX=10090 GN=Slc7a5 PE=2 SV=1	-2.307572802	0.002162087
Q6PFX9	Tnks	Tankyrase-1 OS=Mus musculus OX=10090 GN=Tnks PE=1 SV=1	1.166072676	0.001565139
Q6PE15	Abhd10	Mycophenolic acid acyl-glucuronide esterase, mitochondrial OS=Mus musculus OX=10090 GN=Abhd10 PE=1 SV=1	6.64385619	
P97429	Anxa4	Annexin A4 OS=Mus musculus OX=10090 GN=Anxa4 PE=1 SV=4	-0.190997225	0.999999996
