Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
EIF2AK4	GCN2, KIAA1338	ENSG00000128829	Q9P2K8	Cytosol
EIF2B1	EIF-2B, EIF-2Balpha, EIF2B, EIF2BA	ENSG00000111361	Q14232	Cytosol
EIF2B3	EIF-2B, EIF2Bgamma	ENSG00000070785	Q9NR50	Vesicles, Cytosol
EIF2B5	EIF-2B, EIF2Bepsilon	ENSG00000145191	Q13144	Cytosol
EIF2D	LGTN	ENSG00000143486	P41214	Nuclear bodies, Cytosol
EIF2S1	EIF-2alpha, EIF2, EIF2A	ENSG00000134001	P05198	Cytosol
EIF3A	EIF3, eIF3-p170, eIF3-theta, eIF3a, EIF3S10, KIAA0139, TIF32	ENSG00000107581	Q14152	Nucleoplasm, Cytosol
EIF3B	eIF3b, EIF3S9, PRT1	ENSG00000106263	P55884	Nucleoplasm
EIF3C	eIF3-p110, eIF3c, EIF3S8	ENSG00000184110	Q99613	Cytosol
EIF3CL		ENSG00000205609	B5ME19	Cytosol
EIF3D	eIF3-p66, eIF3-zeta, eIF3d, EIF3S7	ENSG00000100353	O15371	Cytosol
EIF3E	eIF3-p48, eIF3e, EIF3S6, INT6	ENSG00000104408	P60228	Cytosol
EIF3G	eIF3-delta, eIF3-p44, eIF3g, EIF3S4	ENSG00000130811	O75821	Cytosol
EIF3H	eIF3-gamma, eIF3-p40, eIF3h, EIF3S3	ENSG00000147677	O15372	Cytosol
EIF3I	eIF3-beta, eIF3-p36, eIF3i, EIF3S2, TRIP-1	ENSG00000084623	Q13347	Cytosol
EIF3J	eIF3-alpha, eIF3-p35, eIF3j, EIF3S1	ENSG00000104131	O75822	Cytosol
EIF3K	ARG134, eIF3k, EIF3S12, HSPC029, M9, PLAC-24, PRO1474, PTD001	ENSG00000178982	Q9UBQ5	Cytosol
EIF3M	eIF3m, FLJ29030, GA17, hfl-B5, PCID1, TANGO7	ENSG00000149100	Q7L2H7	Cytosol
EIF4A1	DDX2A, EIF-4A, EIF4A	ENSG00000161960	P60842	Cytosol
EIF4A2	BM-010, DDX2B, EIF4A, EIF4F	ENSG00000156976	Q14240	Cytosol
EIF4B		ENSG00000063046	P23588	Cytosol
EIF4E	EIF4E1, EIF4EL1, EIF4F	ENSG00000151247	P06730	Cytosol, Cytoplasmic bodies
EIF4E2	4EHP, EIF4EL3, IF4e	ENSG00000135930	O60573	Mitochondria
EIF4EBP1	4E-BP1, PHAS-I	ENSG00000187840	Q13541	Nucleoplasm, Cytosol
EIF4G1	EIF4F, EIF4G, p220, PARK18	ENSG00000114867	Q04637	Cytosol
EIF4G2	DAP5, NAT1, p97	ENSG00000110321	P78344	Cytosol
EIF4G3	eIF4GII	ENSG00000075151	O43432	Cytosol
EIF4H	KIAA0038, WBSCR1, WSCR1	ENSG00000106682	Q15056	Nucleoplasm, Nuclear bodies, Cytosol
EIF5		ENSG00000100664	P55010	Cytosol
EIF5A	EIF-5A, EIF5A1, MGC104255, MGC99547	ENSG00000132507	P63241	Cytosol
EIF5B	DKFZp434I036, FLJ10524, IF2, KIAA0741	ENSG00000158417	O60841	Cytosol
ELAC1	D29	ENSG00000141642	Q9H777	Nucleoplasm
ELAVL1	Hua, HuR, MelG	ENSG00000066044	Q15717	Nucleoplasm
ELAVL2	HEL-N1, HuB	ENSG00000107105	Q12926	Nucleoplasm
ELMO2	CED-12, CED12, ELMO-2, FLJ11656, KIAA1834	ENSG00000062598	Q96JJ3	Cytosol
ELMOD1	DKFZp547C176	ENSG00000110675	Q8N336	Nucleoplasm
ELMOD2	MGC10084	ENSG00000179387	Q8IZ81	Nucleoli, Cytosol
ELOA	SIII, TCEB3, TCEB3A	ENSG00000011007	Q14241	Nuclear speckles
ELOF1	ELF1, MGC4549	ENSG00000130165	P60002	Cytosol
ELOVL3	CIG-30	ENSG00000119915	Q9HB03	Vesicles, Cytosol
ELP1	DYS, IKAP, IKBKAP, IKI3, TOT1	ENSG00000070061	O95163	Cytosol
ELP2	FLJ10879, STATIP1, StIP	ENSG00000134759	Q6IA86	Cytosol
ELP3	FLJ10422, KAT9	ENSG00000134014	Q9H9T3	Cytosol
ELP5	C17orf81, DERP6	ENSG00000170291	Q8TE02	Nucleoplasm, Cytosol
ELP6	C3orf75, FLJ20211, TMEM103	ENSG00000163832	Q0PNE2	Nucleoplasm, Cytosol
EMC3	TMEM111	ENSG00000125037	Q9P0I2	Cytosol
EMC8	C16orf2, C16orf4, COX4NB, FAM158B, NOC4	ENSG00000131148	O43402	Cytosol
EME1	FLJ31364, MMS4L, SLX2A	ENSG00000154920	Q96AY2	Nuclear bodies, Cytosol
EML4	C2orf2, ELP120, ROPP120	ENSG00000143924	Q9HC35	Microtubules
EMP2	XMP	ENSG00000213853	P54851	Nucleoplasm
ENAH	FLJ10773, MENA, NDPP1	ENSG00000154380	Q8N8S7	Plasma membrane, Focal adhesion sites, Cytosol
ENGASE	FLJ21865	ENSG00000167280	Q8NFI3	Centrosome, Cytosol
ENKD1	C16orf48, DKFZP434A1319	ENSG00000124074	Q9H0I2	Plasma membrane
ENO1	ENO1L1, MBP-1, MPB1, PPH	ENSG00000074800	P06733	Plasma membrane, Cytosol
ENO2		ENSG00000111674	P09104	Plasma membrane, Cytosol
ENO3		ENSG00000108515	P13929	Plasma membrane, Cytosol
ENPP5		ENSG00000112796	Q9UJA9	Cytosol
ENSA	ARPP-19e, MGC4319, MGC78563, MGC8394	ENSG00000143420	O43768	Nucleoplasm, Nucleoli
ENTPD5	CD39L4, NTPDase-5, PCPH	ENSG00000187097	O75356	Cytosol
ENTPD8	NTPDase-8, UNQ2492	ENSG00000188833	Q5MY95	Nucleoplasm, Cytosol
EOGT	AER61, C3orf64, FLJ33770	ENSG00000163378	Q5NDL2	Nucleoplasm, Nuclear membrane
EPAS1	bHLHe73, HIF2A, HLF, MOP2, PASD2	ENSG00000116016	Q99814	Nucleoplasm
EPB41	4.1R, EL1	ENSG00000159023	P11171	Plasma membrane, Cell Junctions
EPB41L4B	EHM2	ENSG00000095203	Q9H329	Plasma membrane, Cytosol
EPB42	MGC116735, MGC116737, PA	ENSG00000166947	P16452	Nucleoplasm, Cytosol
EPGN	ALGV3072, EPG, epigen, PRO9904	ENSG00000182585	Q6UW88	Nucleoplasm, Cytosol
EPHA3	ETK, ETK1, HEK, HEK4, TYRO4	ENSG00000044524	P29320	Nuclear membrane, Plasma membrane, Cytosol
EPHB1	EPHT2, Hek6	ENSG00000154928	P54762	Endoplasmic reticulum, Plasma membrane, Cytosol
EPHX2		ENSG00000120915	P34913	Cytosol
EPN1		ENSG00000063245	Q9Y6I3	Plasma membrane, Cytosol
EPOP	C17orf96, LOC100170841, PRR28	ENSG00000273604	A6NHQ4	Nucleoplasm
EPRS	EARS, GLUPRORS, PARS, QARS, QPRS	ENSG00000136628	P07814	Cytosol
EPS15	AF-1P, MLLT5	ENSG00000085832	P42566	Vesicles, Cytosol
EPS8L1	DRC3, FLJ20258, MGC23164, MGC4642	ENSG00000131037	Q8TE68	Cytosol
EPS8L2	FLJ21935, FLJ22171, MGC3088	ENSG00000177106	Q9H6S3	Plasma membrane, Cytosol
ERAL1	HERA-B	ENSG00000132591	O75616	Mitochondria
ERAP1	A-LAP, ARTS-1, ERAAP1, KIAA0525, PILS-AP	ENSG00000164307	Q9NZ08	Nucleoplasm, Cytosol
ERBB2	CD340, HER-2, HER2, NEU, NGL	ENSG00000141736	P04626	Plasma membrane
ERC1	CAST2, ELKS, KIAA1081, MGC12974, RAB6IP2	ENSG00000082805	Q8IUD2	Cytosol
ERCC2	EM9, MAG, MGC102762, MGC126218, MGC126219, TFIIH, XPD	ENSG00000104884	P18074	Nucleoplasm
ERCC6L	FLJ20105, PICH, RAD26L	ENSG00000186871	Q2NKX8	Centrosome
ERCC6L2	C9orf102, FLJ37706, RAD26L	ENSG00000182150	Q5T890	Nucleoplasm
ERG	erg-3, p55	ENSG00000157554	P11308	Nucleoplasm
ERG28	C14orf1, NET51	ENSG00000133935	Q9UKR5	Nucleoplasm
ERH	DROER	ENSG00000100632	P84090	Nucleoplasm
ERI3	FLJ22943, PINT1, PRNPIP	ENSG00000117419	O43414	Nucleoplasm, Cytosol
ERICH1		ENSG00000104714	Q86X53	Nucleoli fibrillar center
ERICH4	C19orf69, LOC100170765	ENSG00000204978	A6NGS2	Nucleoplasm
ERICH5	C8orf47, FLJ39553	ENSG00000177459	Q6P6B1	Golgi apparatus
ERMAP	BTN5, RD, SC	ENSG00000164010	Q96PL5	Golgi apparatus
ERMARD	C6orf70, dJ266L20.3, FLJ11152	ENSG00000130023	Q5T6L9	Cytosol
ERMN	ERMIN, JN, KIAA1189	ENSG00000136541	Q8TAM6	Cell Junctions, Cytosol
ERRFI1	GENE-33, MIG-6, RALT	ENSG00000116285	Q9UJM3	Cytosol
ERVMER34-1	envMER34	ENSG00000226887	Q9H9K5	Nucleoplasm
ESD		ENSG00000139684	P10768	Golgi apparatus
ESYT2	CHR2SYT, FAM62B, KIAA1228	ENSG00000117868	A0FGR8	Cytosol
ETAA1	ETAA16	ENSG00000143971	Q9NY74	Nucleoplasm
ETNK1	EKI, EKI1	ENSG00000139163	Q9HBU6	Plasma membrane, Cytosol
ETS2		ENSG00000157557	P15036	Nucleoplasm
ETV6	TEL	ENSG00000139083	P41212	Nucleoli
EVA1B	C1orf78, FAM176B, FLJ10647	ENSG00000142694	Q9NVM1	Cytosol
EVC	DWF-1	ENSG00000072840	P57679	Nucleoplasm, Cytosol
EVL	RNB6	ENSG00000196405	Q9UI08	Vesicles, Cytosol
EVPL	EVPK	ENSG00000167880	Q92817	Intermediate filaments
EXO5	C1orf176, DEM1, FLJ21144	ENSG00000164002	Q9H790	Nucleoplasm
EXOC1	BM-102, FLJ10893, SEC3, SEC3L1, Sec3p	ENSG00000090989	Q9NV70	Plasma membrane
EXOC3L2	FLJ36147, XTP7	ENSG00000283632	Q2M3D2	Vesicles
EXOC4	KIAA1699, MGC27170, SEC8, SEC8L1, Sec8p	ENSG00000131558	Q96A65	Nucleoli
EXOC6B	KIAA0919, SEC15B, SEC15L2	ENSG00000144036	Q9Y2D4	Nucleoplasm, Nuclear bodies
EXOC7	BLOM4, EXO70, Exo70p, KIAA1067, YJL085W	ENSG00000182473	Q9UPT5	Cytosol
EXOC8	EXO84, Exo84p, SEC84	ENSG00000116903	Q8IYI6	Cytosol
EXOSC10	p2, p3, p4, PM-Scl, PM/Scl-100, PMSCL2, RRP6, Rrp6p	ENSG00000171824	Q01780	Nucleoli
EXOSC4	FLJ20591, hRrp41p, p12A, RRP41, RRP41A, Rrp41p, SKI6, Ski6p	ENSG00000178896	Q9NPD3	Intermediate filaments, Cytosol
EXTL2		ENSG00000162694	Q9UBQ6	Nucleoplasm
EYA2	EAB1	ENSG00000064655	O00167	Cytosol
F2RL3	PAR4	ENSG00000127533	Q96RI0	Plasma membrane
FAAH	FAAH-1	ENSG00000117480	O00519	Cytosol
FABP1	L-FABP	ENSG00000163586	P07148	Nucleoplasm, Cytosol
FABP2	I-FABP	ENSG00000145384	P12104	Actin filaments, Cytosol
FABP5	E-FABP, KFABP, PA-FABP	ENSG00000164687	Q01469	Cytosol
FABP7	B-FABP, BLBP	ENSG00000164434	O15540	Nucleoplasm
FADD	GIG3, MORT1	ENSG00000168040	Q13158	Nucleoplasm, Cytosol
FAH		ENSG00000103876	P16930	Cytosol
FAIM	FAIM1, FLJ10582	ENSG00000158234	Q9NVQ4	Plasma membrane, Cytosol
FAM102A	bA203J24.7, C9orf132, Eeig1, SYM-3A	ENSG00000167106	Q5T9C2	Cytosol
FAM102B	DKFZp779B126, SYM-3B	ENSG00000162636	Q5T8I3	Nucleoli, Cytosol
FAM104A	FLJ14775	ENSG00000133193	Q969W3	Nucleoplasm
FAM105A	FLJ11127, NET20	ENSG00000145569	Q9NUU6	Nucleoli, Cytosol
FAM110A	bA371L19.3, C20orf55	ENSG00000125898	Q9BQ89	Nucleoplasm, Vesicles, Cytosol
FAM110B	C8orf72, MGC39325	ENSG00000169122	Q8TC76	Mitochondria, Cytosol
FAM111B	CANP	ENSG00000189057	Q6SJ93	Nucleoplasm
FAM114A1	Noxp20	ENSG00000197712	Q8IWE2	Golgi apparatus, Cytosol
FAM118A	bK268H5.C22.4, C22orf8, FLJ20635	ENSG00000100376	Q9NWS6	Intermediate filaments
FAM120A	C9orf10, KIAA0183, OSSA	ENSG00000048828	Q9NZB2	Cytosol
FAM120B	CCPG, KIAA1838, PGCC1	ENSG00000112584	Q96EK7	Nucleoplasm
FAM124A	FLJ30707	ENSG00000150510	Q86V42	Nucleoplasm
FAM126A	DRCTNNB1A, HCC, HYCC1, hyccin	ENSG00000122591	Q9BYI3	Plasma membrane, Cytosol
FAM129A	C1orf24, GIG39, NIBAN	ENSG00000135842	Q9BZQ8	Plasma membrane, Cytosol
FAM129B	bA356B19.6, C9orf88, DKFZP434H0820, FLJ13518, FLJ22151, FLJ22298, MINERVA	ENSG00000136830	Q96TA1	Plasma membrane, Cytosol
FAM129C	BCNP1, FLJ39802	ENSG00000167483	Q86XR2	Nucleoplasm, Cytosol
FAM131B	KIAA0773	ENSG00000159784	Q86XD5	Nucleoplasm
FAM131C	C1orf117, FLJ36766	ENSG00000185519	Q96AQ9	Nucleoli, Intermediate filaments, Cytosol
FAM135A	FLJ20176, KIAA1411	ENSG00000082269	Q9P2D6	Nucleoplasm
FAM13A	ARHGAP48, FAM13A1, KIAA0914	ENSG00000138640	O94988	Cell Junctions, Cytosol
FAM13C	FAM13C1	ENSG00000148541	Q8NE31	Nucleoplasm, Cytosol
FAM151B	UNQ9217	ENSG00000152380	Q6UXP7	Cytosol
FAM160A1	FLJ43373	ENSG00000164142	Q05DH4	Cytosol
FAM160B1	bA106M7.3, KIAA1600	ENSG00000151553	Q5W0V3	Nuclear speckles
FAM160B2	FLJ21801, RAI16	ENSG00000158863	Q86V87	Nucleoplasm
FAM162A	C3orf28, E2IG5	ENSG00000114023	Q96A26	Mitochondria, Cytosol
FAM163B	C9orf166	ENSG00000196990	P0C2L3	Nuclear bodies, Plasma membrane, Cytosol
FAM169A	KIAA0888, SLAP75	ENSG00000198780	Q9Y6X4	Nuclear membrane, Cytosol
FAM172A	C5orf21, DKFZP564D172	ENSG00000113391	Q8WUF8	Nucleoplasm
FAM173A	C16orf24, MGC2494	ENSG00000103254	Q9BQD7	Cytosol
FAM174A	NS5ATP6, TMEM157, UNQ1912	ENSG00000174132	Q8TBP5	Golgi apparatus
FAM184A	C6orf60, FLJ13942	ENSG00000111879	Q8NB25	Golgi apparatus
FAM185A	MGC35361	ENSG00000222011	Q8N0U4	Cytosol
FAM187A		ENSG00000214447	A6NFU0	Cytosol
FAM193A	C4orf8, RES4-22	ENSG00000125386	P78312	Plasma membrane, Cytosol
FAM199X	CXorf39	ENSG00000123575	Q6PEV8	Golgi apparatus
FAM206A	C9orf6, CG-8, FLJ20457, Simiate	ENSG00000119328	Q9NX38	Nucleoplasm, Cytosol
FAM208B	bA318E3.2, C10orf18, FLJ20360, KIAA2006	ENSG00000108021	Q5VWN6	Nucleoplasm
FAM210B	C20orf108, dJ1167H4.1, DKFZP434A1114	ENSG00000124098	Q96KR6	Plasma membrane, Cytosol
FAM221A	C7orf46, DKFZp686F0810, FLJ45875, MGC72075	ENSG00000188732	A4D161	Cytosol
FAM241B	C10orf35	ENSG00000171224	Q96D05	Nucleoplasm, Centrosome
FAM43B	FLJ44952	ENSG00000183114	Q6ZT52	Cytosol
FAM45A		ENSG00000119979	Q8TCE6	Plasma membrane, Centrosome, Cytosol
FAM46A	C6orf37, FLJ20037	ENSG00000112773	Q96IP4	Nucleoplasm
FAM47E	FLJ42946, LOC100129583	ENSG00000189157	Q6ZV65	Plasma membrane, Cytosol
FAM47E-STBD1		ENSG00000272414		Plasma membrane, Cytosol
FAM49B	BM-009	ENSG00000153310	Q9NUQ9	Nucleoplasm
FAM53B	bA12J10.2, KIAA0140, smp	ENSG00000189319	Q14153	Cytosol
FAM69A	FLJ23493	ENSG00000154511	Q5T7M9	Cytosol
FAM71F1	FAM137A, NYD-SP18	ENSG00000135248	Q96KD3	Cytosol
FAM72A	LMPIP, MGC57827, RP11-312O7.1, UGENE	ENSG00000196550	Q5TYM5	Vesicles
FAM72B	RP11-439A17.6	ENSG00000188610	Q86X60	Vesicles
FAM72C	RP5-998N21.9	ENSG00000263513	H0Y354	Vesicles
FAM72D		ENSG00000215784	Q6L9T8	Vesicles
FAM76A	MGC34648	ENSG00000009780	Q8TAV0	Nucleoplasm, Cytosol
FAM81A	MGC26690	ENSG00000157470	Q8TBF8	Nucleoplasm
FAM83D	C20orf129, CHICA, dJ616B8.3	ENSG00000101447	Q9H4H8	Mitotic spindle
FAM83G	FLJ41564, PAWS1	ENSG00000188522	A6ND36	Cytosol
FAM83H	FLJ46072	ENSG00000180921	Q6ZRV2	Cytosol
FAM96A	CIA2A, FLJ22875	ENSG00000166797	Q9H5X1	Nucleoplasm, Cytosol
FAM96B	CGI-128, CIA2B, MIP18	ENSG00000166595	Q9Y3D0	Nucleoplasm, Cytosol
FAM98C	FLJ44669	ENSG00000130244	Q17RN3	Nucleoplasm, Nucleoli
FAN1	KIAA1018, MTMR15	ENSG00000198690	Q9Y2M0	Nucleoplasm
FANCD2	FA-D2, FACD, FAD, FANCD	ENSG00000144554	Q9BXW9	Nucleoplasm
FANCG	FAG, XRCC9	ENSG00000221829	O15287	Plasma membrane, Cytosol
FARP1	CDEP, MGC87400, PLEKHC2, PPP1R75	ENSG00000152767	Q9Y4F1	Cytosol
FARP2	FIR, FRG, KIAA0793, PLEKHC3	ENSG00000006607	O94887	Cytosol
FARSA	CML33, FARSL, FARSLA	ENSG00000179115	Q9Y285	Cytosol
FARSB	FARSLB, FRSB, PheHB	ENSG00000116120	Q9NSD9	Nucleoplasm
FAS	APO-1, APT1, CD95, FAS1, TNFRSF6	ENSG00000026103	P25445	Plasma membrane
FASN	FAS, SDR27X1	ENSG00000169710	P49327	Plasma membrane, Cytosol
FAT4	CDHF14, CDHR11, FAT-J	ENSG00000196159	Q6V0I7	Cytosol
FAU	asr1, FLJ22986, Fub1, Fubi, MNSFbeta, RPS30, S30	ENSG00000149806	P35544, P62861	Endoplasmic reticulum, Cytosol
FBN1	FBN, MASS, MFS1, OCTD, SGS, WMS	ENSG00000166147	P35555	Cytosol
FBN2	CCA, DA9	ENSG00000138829	P35556	Cytosol
FBRSL1	KIAA1545	ENSG00000112787	Q9HCM7	Nucleoplasm, Cytosol
FBXL14	Fbl14, MGC40195	ENSG00000171823	Q8N1E6	Nucleoplasm, Golgi apparatus
FBXL18	Fbl18, FLJ11467	ENSG00000155034	Q96ME1	Nucleoplasm, Cytosol
FBXL22	Fbl22, FLJ39626	ENSG00000197361	Q6P050	Nucleoli, Cytosol
FBXO10	FBX10	ENSG00000147912	Q9UK96	Nucleoplasm, Cytosol
FBXO16	FBX16	ENSG00000214050	Q8IX29	Nucleoplasm, Vesicles, Plasma membrane, Cytosol
FBXO2	Fbg1, Fbs1, FBX2, Nfb42, OCP1	ENSG00000116661	Q9UK22	Nucleoplasm, Cytosol
FBXO3	FBA, FBX3	ENSG00000110429	Q9UK99	Nucleoplasm
FBXO31	FBX14, Fbx31, FBXO14, MGC15419	ENSG00000103264	Q5XUX0	Nucleoplasm
FBXO32	ATROGIN1, Fbx32, MAFbx	ENSG00000156804	Q969P5	Nucleoplasm, Cytosol
FBXO38	Fbx38, FLJ13962, MOKA, SP329	ENSG00000145868	Q6PIJ6	Nucleoplasm, Plasma membrane
FBXO41	Fbx41, KIAA1940	ENSG00000163013	Q8TF61	Nucleoplasm, Cytosol
FBXO45	Fbx45	ENSG00000174013	P0C2W1	Cytosol
FBXO46	20D7-FC4, Fbx46, FBXO34L	ENSG00000177051	Q6PJ61	Nucleoplasm, Vesicles
FBXO7	Fbx, FBX7, PARK15	ENSG00000100225	Q9Y3I1	Nucleoplasm, Cytosol
FBXO8	FBS, FBX8	ENSG00000164117	Q9NRD0	Nucleoplasm
FBXW8	FBW6, FBW8, FBX29, FBXO29	ENSG00000174989	Q8N3Y1	Cytosol
FBXW9	Fbw9, MGC10870	ENSG00000132004	Q5XUX1	Cytosol
FCHO1	KIAA0290	ENSG00000130475	O14526	Nucleoplasm
FCHO2		ENSG00000157107	Q0JRZ9	Centrosome
FCHSD1	FLJ00007	ENSG00000197948	Q86WN1	Nucleoplasm
FCMR	FAIM3, TOSO	ENSG00000162894	O60667	Focal adhesion sites, Cytosol
FCRLB	FCRL2, FCRLM2, FCRLY, FLJ31052, FREB-2	ENSG00000162746	Q6BAA4	Cytosol
FDPS		ENSG00000160752	P14324	Cytosol
FDXACB1	hCG_2033039, LOC91893	ENSG00000255561	Q9BRP7	Nucleoplasm, Cytosol
FEM1A		ENSG00000141965	Q9BSK4	Nucleoplasm, Golgi apparatus
FEM1B		ENSG00000169018	Q9UK73	Nucleoplasm
FER	PPP1R74, TYK3	ENSG00000151422	P16591	Cytosol
FES	FPS	ENSG00000182511	P07332	Nucleoplasm, Cytosol
FEZ1	UNC-76	ENSG00000149557	Q99689	Microtubules
FEZ2		ENSG00000171055	Q9UHY8	Nucleoli
FEZF1	ZNF312B	ENSG00000128610	A0PJY2	Nucleoplasm
FGD1	FGDY, ZFYVE3	ENSG00000102302	P98174	Plasma membrane, Cytosol
FGD3	FLJ00004, ZFYVE5	ENSG00000127084	Q5JSP0	Nucleoplasm, Cytosol
FGF12	FGF12B, FHF1	ENSG00000114279	P61328	Nucleoplasm
FGF13	FGF2, FHF2	ENSG00000129682	Q92913	Cytosol
FGF5		ENSG00000138675	P12034	Nucleoli fibrillar center
FHL1	bA535K18.1, FHL1B, FLH1A, KYO-T, MGC111107, SLIM1, XMPMA	ENSG00000022267	Q13642	Cytosol
FHOD1	FHOS	ENSG00000135723	Q9Y613	Cytosol
FIGN		ENSG00000182263	Q5HY92	Nucleoplasm, Plasma membrane, Cytosol
FKBP14	FKBP22, FLJ20731	ENSG00000106080	Q9NWM8	Cytosol
FKBP15	FKBP133, KIAA0674, PPP1R76, WAFL	ENSG00000119321	Q5T1M5	Nucleoli
FKBP3	FKBP-25, PPIase	ENSG00000100442	Q00688	Cytosol
FKBP4	FKBP52, FKBP59	ENSG00000004478	Q02790	Cytosol
FKBP8	FKBP38, FKBPr38	ENSG00000105701	Q14318	Mitochondria
FKRP	LGMD2I, MDC1C	ENSG00000181027	Q9H9S5	Nucleoplasm, Golgi apparatus, Cytosol
FLAD1	FAD1, PP591	ENSG00000160688	Q8NFF5	Plasma membrane, Cytosol
FLCN	BHD, MGC17998, MGC23445	ENSG00000154803	Q8NFG4	Cytosol
FLII	FLI, Fli1, FLIL, MGC39265	ENSG00000177731	Q13045	Nucleoplasm, Centriolar satellite, Cytosol
FLNA	ABP-280, FLN, FLN1, OPD1, OPD2	ENSG00000196924	P21333	Plasma membrane, Actin filaments, Cytosol
FLNB	ABP-278, FH1, FLN1L, LRS1, TABP, TAP	ENSG00000136068	O75369	Plasma membrane
FLNC	ABP-280, ABPL, FLN2	ENSG00000128591	Q14315	Plasma membrane, Cytosol
FLRT3		ENSG00000125848	Q9NZU0	Plasma membrane
FLYWCH1	DKFZp761A132	ENSG00000059122	Q4VC44	Nuclear bodies
FMN1	DKFZP686C2281, FLJ45135, FMN, LD, MGC125288, MGC125289	ENSG00000248905	Q68DA7	Nucleoplasm
FMNL1	C17orf1, C17orf1B, FMNL	ENSG00000184922	O95466	Cytosol
FMNL2	FHOD2, KIAA1902	ENSG00000157827	Q96PY5	Cytosol
FMNL3	DKFZp762B245, MGC45819, WBP3	ENSG00000161791	Q8IVF7	Golgi apparatus, Vesicles, Plasma membrane
FMO4	FMO2	ENSG00000076258	P31512	Vesicles, Cytosol
FMO5		ENSG00000131781	P49326	Endoplasmic reticulum, Cytosol
FMR1	FMRP, FRAXA, MGC87458, POF, POF1	ENSG00000102081	Q06787	Cytosol
FNBP1L	C1orf39, FLJ20275, TOCA1	ENSG00000137942	Q5T0N5	Cytosol
FNDC4	FLJ22362, FRCP1	ENSG00000115226	Q9H6D8	Nucleoplasm
FNIP2	FNIPL, KIAA1450, MAPO1	ENSG00000052795	Q9P278	Cytosol
FNTA	FPTA, PGGT1A, PTAR2	ENSG00000168522	P49354	Cytosol
FOXC1	ARA, FKHL7, FREAC3, IGDA, IHG1, IRID1	ENSG00000054598	Q12948	Nucleoplasm
FOXM1	FKHL16, HFH-11, HNF-3, INS-1, MPHOSPH2, MPP2, TGT3, trident	ENSG00000111206	Q08050	Nucleoplasm, Nucleoli
FOXN4		ENSG00000139445	Q96NZ1	Nucleoplasm, Mitochondria
FOXO1	FKH1, FKHR, FOXO1A	ENSG00000150907	Q12778	Nucleoplasm, Cytosol
FOXO4	AFX1, MLLT7	ENSG00000184481	P98177	Nuclear speckles
FOXP4	FLJ40908	ENSG00000137166	Q8IVH2	Nucleoplasm, Cytosol
FOXS1	FKHL18, FREAC10	ENSG00000179772	O43638	Nucleoplasm, Cytosol
FP565260.1		ENSG00000275464		Nucleoli
FRAT1		ENSG00000165879	Q92837	Vesicles, Cytosol
FREM2	DKFZp686J0811	ENSG00000150893	Q5SZK8	Cytosol
FRK	GTK, PTK5, RAK	ENSG00000111816	P42685	Nucleoplasm
FRMD8	FKSG44, FLJ90369	ENSG00000126391	Q9BZ67	Nucleoplasm, Nucleoli
FRYL	AF4p12, DKFZp686E205, KIAA0826, MOR2	ENSG00000075539	O94915	Cytosol
FSCN1	FLJ38511, p55, SNL	ENSG00000075618	Q16658	Cytosol
FSD2	RP11-127F21, SPRYD1	ENSG00000186628	A1L4K1	Cytosol
FSTL1	FRP, FSL1, OCC-1, OCC1, tsc36	ENSG00000163430	Q12841	Vesicles, Cytosol
FTCD		ENSG00000160282	O95954	Cytosol
FTL	MGC71996, NBIA3	ENSG00000087086	P02792	Cytosol
FTO	ALKBH9, KIAA1752, MGC5149	ENSG00000140718	Q9C0B1	Vesicles, Cytosol
FTSJ1	CDLIV, JM23, MRX44, MRX9, SPB1, TRM7, TRMT7	ENSG00000068438	Q9UET6	Cytosol
FUBP3	FBP3	ENSG00000107164	Q96I24	Nucleoplasm
FUT2	SE, Se2, SEC2, sej	ENSG00000176920	Q10981	Plasma membrane, Cytosol
FUT8		ENSG00000033170	Q9BYC5	Golgi apparatus
FUT9	Fuc-TIX	ENSG00000172461	Q9Y231	Nucleoplasm
FUZ	FLJ22688, Fy	ENSG00000010361	Q9BT04	Cytosol
FXN	CyaY, FA, FARR, FRDA, X25	ENSG00000165060	Q16595	Mitochondria
FXR1		ENSG00000114416	P51114	Cytosol
FXR2	FMR1L2	ENSG00000129245	P51116	Cytosol
FXYD1	PLM	ENSG00000266964	O00168	Nucleoplasm, Cytosol
FXYD6		ENSG00000137726	Q9H0Q3	Nucleoplasm, Cytosol
FYN	MGC45350, SLK, SYN	ENSG00000010810	P06241	Plasma membrane
G2E3	FLJ20333, KIAA1333, PHF7B	ENSG00000092140	Q7L622	Cytosol
G3BP1	G3BP, HDH-VIII	ENSG00000145907	Q13283	Cytosol
G3BP2	KIAA0660	ENSG00000138757	Q9UN86	Cytosol
G6PD	G6PD1	ENSG00000160211	P11413	Cytosol
GAB1		ENSG00000109458	Q13480	Plasma membrane, Cytosol
GABARAPL2	ATG8, ATG8C, GATE-16, GATE16, GEF2	ENSG00000034713	P60520	Nucleoplasm, Cytosol
GABPB2	MGC29891	ENSG00000143458	Q8TAK5	Nucleoplasm
GADD45B	DKFZP566B133, GADD45BETA, MYD118	ENSG00000099860	O75293	Nucleoplasm
GADL1		ENSG00000144644	Q6ZQY3	Plasma membrane, Cytosol
GAGE1	CT4.1	ENSG00000205777	Q13068	Plasma membrane
